"id","isbn13","title","authors","published_date","page_count","category","language","avg_rating","rating_count","img_url","preview_url","description"
"438","9780374280604","Deep Down Dark","Héctor Tobar","2014-10-07","337","Biography and Autobiography","en","2.6","722","https://images.isbndb.com/covers/06/04/9780374280604.jpg","http://books.google.com.vn/books?id=OF5nBAAAQBAJ&dq=isbn:9780374280604&hl=&cd=1&source=gbs_api","When the San Jos mine collapsed outside of Copiap , Chile, in August 2010, it trapped thirty-three miners beneath thousands of feet of rock for a record-breaking sixty-nine days. The entire world watched what transpired above-ground during the grueling and protracted rescue, but the saga of the miners' experiences below the Earth's surface--and the lives that led them there--has never been heard until now. For Deep Down Dark, the Pulitzer Prize-winning journalist H ctor Tobar received exclusive access to the miners and their tales. These thirty-three men came to think of the mine, a cavern inflicting constant and thundering aural torment, as a kind of coffin, and as a church where they sought redemption through prayer. Even while still buried, they all agreed that if by some miracle any of them escaped alive, they would share their story only collectively. H ctor Tobar was the person they chose to hear, and now to tell, that story. The result is a masterwork or narrative journalism--a riveting, at times shocking, emotionally textured account of a singular human event. A New York Times bestseller, Deep Down Dark brings to haunting, tactile life the experience of being imprisoned inside a mountain of stone, the horror of being slowly consumed by hunger, and the spiritual and mystical elements that surrounded working in such a dangerous place. In its stirring final chapters, it captures the profound way in which the lives of everyone involved in the disaster were forever changed."
"439","9780062218292","Astoria","Peter Stark","2014-03-04","0","History","en","4.2","760","https://images.isbndb.com/covers/82/92/9780062218292.jpg","http://books.google.com.vn/books?id=l9xxvgEACAAJ&dq=isbn:9780062218292&hl=&cd=1&source=gbs_api","In the tradition of The Lost City of Z and Skeletons in the Zahara, Astoria is the thrilling, true-adventure tale of the 1810 Astor Expedition, an epic, now forgotten, three-year journey to forge an American empire on the Pacific Coast. Peter Stark offers a harrowing saga in which a band of explorers battled nature, starvation, and madness to establish the first American settlement in the Pacific Northwest and opened up what would become the Oregon trail, permanently altering the nation's landscape and its global standing. Six years after Lewis and Clark's began their journey to the Pacific Northwest, two of the Eastern establishment's leading figures, John Jacob Astor and Thomas Jefferson, turned their sights to founding a colony akin to Jamestown on the West Coast and transforming the nation into a Pacific trading power. Author and correspondent for Outside magazine Peter Stark recreates this pivotal moment in American history for the first time for modern readers, drawing on original source material to tell the amazing true story of the Astor Expedition. Unfolding over the course of three years, from 1810 to 1813, Astoria is a tale of high adventure and incredible hardship in the wilderness and at sea. Of the more than one hundred-forty members of the two advance parties that reached the West Coast—one crossing the Rockies, the other rounding Cape Horn—nearly half perished by violence. Others went mad. Within one year, the expedition successfully established Fort Astoria, a trading post on the Columbia River. Though the colony would be short-lived, it opened provincial American eyes to the potential of the Western coast and its founders helped blaze the Oregon Trail."
"440","9781451645613","A House in the Sky","Amanda Lindhout, Sara Corbett","2014-06-17","400","Biography and Autobiography","en","4.7","223","https://images.isbndb.com/covers/56/13/9781451645613.jpg","http://books.google.com.vn/books?id=D4_HAwAAQBAJ&printsec=frontcover&dq=isbn:9781451645613&hl=&cd=1&source=gbs_api","Includes a Scribner reading group guide."
"441","9781250055644","The Practical Preppers Complete Guide to Disaster Preparedness","Scott Hunt","2014-08-05","289","Business and Economics","en","0.9","194","https://images.isbndb.com/covers/56/44/9781250055644.jpg","http://books.google.com.vn/books?id=W27pAwAAQBAJ&dq=isbn:9781250055644&hl=&cd=1&source=gbs_api","A complete guide to disaster preparedness from Scott Hunt, CEO of Practical Preppers and a nationally recognized preparedness expert The world we live in is an unstable one. From natural disasters such as earthquakes, hurricanes, and floods of biblical proportions to concerns about the economic downturn and government shutdown, the hits just keep on coming. At the same time, the power grid is incredibly fragile. Our dependency on widely distributed long distance systems for power, medicine, and food makes our society susceptible to attack, whether by foreign or domestic enemies, or the weather. No matter the concern, the solutions are the same. Scott Hunt, the owner of Practical Preppers, and an experienced engineer, homesteader, and pastor, offers readers a complete and detailed guide to sustainable living. With The Practical Preppers Complete Guide to Disaster Preparedness, anyone can learn how to: - Secure a water source-even in an urban area - Grow and preserve food - Set up an alternative energy supply - Maintain a comfortable shelter -including alternative cooking and sanitation methods during a long power outage - Bug out-what to include in your bug out bag and how to leave - Prepare for medical issues - Deal with security concerns Preparing for disruption of services in an emergency is a noble venture which gives peace of mind. This book will empower readers of all skill levels and resources to survive and achieve an independent, sustainable lifestyle."
"442","9780671244095","Path Between The Seas","David McCullough","1977","708","History","en","1.6","795","https://images.isbndb.com/covers/40/95/9780671244095.jpg","http://books.google.com.vn/books?id=vVLqwd8GZxAC&dq=isbn:9780671244095&hl=&cd=1&source=gbs_api","The National Book Award–winning epic chronicle of the creation of the Panama Canal, a first-rate drama of the bold and brilliant engineering feat that was filled with both tragedy and triumph, told by master historian David McCullough. From the Pulitzer Prize–winning author of Truman, here is the national bestselling epic chronicle of the creation of the Panama Canal. In The Path Between the Seas, acclaimed historian David McCullough delivers a first-rate drama of the sweeping human undertaking that led to the creation of this grand enterprise. The Path Between the Seas tells the story of the men and women who fought against all odds to fulfill the 400-year-old dream of constructing an aquatic passageway between the Atlantic and Pacific oceans. It is a story of astonishing engineering feats, tremendous medical accomplishments, political power plays, heroic successes, and tragic failures. Applying his remarkable gift for writing lucid, lively exposition, McCullough weaves the many strands of the momentous event into a comprehensive and captivating tale. Winner of the National Book Award for history, the Francis Parkman Prize, the Samuel Eliot Morison Award, and the Cornelius Ryan Award (for the best book of the year on international affairs), The Path Between the Seas is a must-read for anyone interested in American history, the history of technology, international intrigue, and human drama."
"443","9780307387943","Zeitoun","Dave Eggers","2010-06-15","0","Biography and Autobiography","en","3.3","864","https://images.isbndb.com/covers/79/43/9780307387943.jpg","http://books.google.com.vn/books?id=6O6MEAAAQBAJ&dq=isbn:9780307387943&hl=&cd=1&source=gbs_api","National Bestseller The true story of one family, caught between America’s two biggest policy disasters: the war on terror and the response to Hurricane Katrina. Abdulrahman and Kathy Zeitoun run a house-painting business in New Orleans. In August of 2005, as Hurricane Katrina approaches, Kathy evacuates with their four young children, leaving Zeitoun to watch over the business. In the days following the storm he travels the city by canoe, feeding abandoned animals and helping elderly neighbors. Then, on September 6th, police officers armed with M-16s arrest Zeitoun in his home. Told with eloquence and compassion, Zeitoun is a riveting account of one family’s unthinkable struggle with forces beyond wind and water."
"444","9780345806321","Stringer","Anjan Sundaram","2014-11-04","290","Biography and Autobiography","en","1.2","904","https://images.isbndb.com/covers/63/21/9780345806321.jpg","http://books.google.com.vn/books?id=MoyODQAAQBAJ&dq=isbn:9780345806321&hl=&cd=1&source=gbs_api","Book of the Year, The Royal African Society (UK) In the powerful travel-writing tradition of Ryszard Kapuœciñski and V.S. Naipaul, a haunting memoir of a dangerous and disorienting year of self-discovery in one of the world’s unhappiest countries. In August 2005, Anjan Sundaram abandoned his path to a Yale Ph.D. in mathematics to travel to the Democratic Republic of the Congo and refashion himself as a journalist. He found a country that was diseased, corrupt, and poised on the cusp of war. When Sundaram is engaged as a “stringer” for the Associated Press, he becomes a chronicler for a country he’s just beginning to experience. Stringer is his searing portrait of life in this broken, lawless place, an account of the rocky education of a reporter. Sundaram describes the grueling reality of daily existence in the Congo, intimately outlining his own struggle to make sense of life in a world where cab rides can end at gunpoint and rebel generals are only a phone call away. As the city of Kinshasha descends into anarchy after a contested election, Sundaram takes shelter in a factory to file report after report even as other journalists flee. Oscillating between anger and loneliness and between melancholy and exhilaration, Stringer completely transports us not only to the Congo—but to the limits of sanity, reason, and experience."
"445","9781452140032","Dead Mountain: The Untold True Story of the Dyatlov Pass Incident (Historical Nonfiction Bestseller, True Story Book of Survival)","Donnie Eichar","2014-10-21","0","History","en","0.2","581","https://images.isbndb.com/covers/00/32/9781452140032.jpg","http://books.google.com.vn/books?id=forKngEACAAJ&dq=isbn:9781452140032&hl=&cd=1&source=gbs_api","A New York Times and Wall Street Journal Nonfiction Bestseller! — What happened that night on Dead Mountain?The mystery of Dead Mountain: In February 1959, a group of nine experienced hikers in the Russian Ural Mountains died mysteriously on an elevation known as Dead Mountain. Eerie aspects of the mountain climbing incident—unexplained violent injuries, signs that they cut open and fled the tent without proper clothing or shoes, a strange final photograph taken by one of the hikers, and elevated levels of radiation found on some of their clothes—have led to decades of speculation over the true stories and what really happened. As gripping and bizarre as Hunt for the Skin Walker: This New York Times bestseller, Dead Mountain: The Untold True Story of the Dyatlov Pass Incident, is a gripping work of literary nonfiction that delves into the untold story of Dead Mountain through unprecedented access to the hikers' own journals and photographs, rarely seen government records, dozens of interviews, and the author's retracing of the hikers' fateful journey in the Russian winter. You'll love this real-life tale: Dead Mountain is a fascinating portrait of young adventurers in the Soviet era, and a skillful interweaving of the hikers' narrative, the investigators' efforts, and the author's investigations. Here for the first time is a historical nonfiction bestseller with the real story of what happened that night on Dead Mountain."
"446","9780062133403","Frozen in Time","Mitchell Zuckoff","2014-04-29","416","History","en","3.1","551","https://images.isbndb.com/covers/34/03/9780062133403.jpg","http://books.google.com.vn/books?id=vjf6ngEACAAJ&dq=isbn:9780062133403&hl=&cd=1&source=gbs_api","When a cargo plane goes missing over the Greenland ice cap in November 1942, a B-17 is dispatched on a perilous search-and-rescue mission that ends in disaster when the plane crashes into a fogged-out glacier. Almost three weeks later, the U.S. Coast Guard learns that contact has been made with the B-17 crew, who are taking refuge in the plane's broken tail. The Coast Guard begins rescue efforts, successfully extracting two of the B-17 survivors and promising to return for the rest. But as the brutal winter ravages the savage Arctic wilderness, the odds of saving the remaining men rapidly diminish. Out of options, they have no choice but to try and survive alone on the ice cap. Into this narrative of endurance against all odds, bestselling author Mitchell Zuckoff weaves a breathtaking account of his 2012 journey with a private crew to recover the wreckage of the crashes and the bodies of the victims entombed in the ice, finally piecing together this epic tale of adventure, resilience, and courage."
"447","9780802122582","Untamed","Will Harlan","2014","307","Biography and Autobiography","en","4.4","867","https://images.isbndb.com/covers/25/82/9780802122582.jpg","http://books.google.com.vn/books?id=DrtavgEACAAJ&dq=isbn:9780802122582&hl=&cd=1&source=gbs_api","Describes self-taught naturalist and scientist Carol Ruckdeschel's fight with the Carnegie family and the National Park Service to preserve Cumberland Island, a biologically diverse barrier island home to sea turtles and feral horses."
"448","9780385538657","How to Be Parisian Wherever You Are","Anne Berest, Audrey Diwan, Caroline De Maigret, Sophie Mas","2014-09-02","0","Self-help","en","1.7","494","https://images.isbndb.com/covers/86/57/9780385538657.jpg","http://books.google.com.vn/books?id=OkGNEAAAQBAJ&dq=isbn:9780385538657&hl=&cd=1&source=gbs_api","From four stunning and accomplished French women—a charming bestseller about how to slip into your inner cool and be a Parisienne. In short, frisky sections, these Parisian women give you their very original views on style, beauty, culture, attitude and men. The authors—Anne Berest, Audrey Diwan, Caroline de Maigret, and Sophie Mas—unmarried but attached, with children—have been friends for years. Talented bohemian iconoclasts with careers in the worlds of music, film, fashion and publishing, they are untypically frank and outspoken as they debunk the myths about what it means to be a French woman today. Letting you in on their secrets and flaws, they also make fun of their complicated, often contradictory feelings and behavior. They admit to being snobs, a bit self-centered, unpredictable but not unreliable. Bossy and opinionated, they are also tender and romantic. You will be taken on a first date, to a party, to some favorite haunts in Paris, to the countryside, and to one of their dinners at home with recipes even you could do -- but to be out with them is to be in for some mischief and surprises. They will tell you how to be mysterious and sensual, look natural, make your boyfriend jealous, and how they feel about children, weddings and going to the gym. And they will share their address book in Paris for where to go: At the End of the Night, for A Birthday, for a Smart Date, A Hangover, for Vintage Finds and much more."
"449","9781617690952","Flea Market Fabulous","Lara Spencer","2014-09-16","0","House & Home","en","1.2","147","https://images.isbndb.com/covers/09/52/9781617690952.jpg","http://books.google.com.vn/books?id=bxwkngEACAAJ&dq=isbn:9781617690952&hl=&cd=1&source=gbs_api","Focusing on nine different rooms (including her own recently purchased Manhattan apartment), Lara Spencer shows readers that all it takes is planning, shopping know-how, and a little imagination to create beautiful and comfortable homes that reflect their personal style. She takes readers through the step-by-step process of overcoming the challenges of the room, offering helpful tips and lessons along the way. She identi-fies the design dilemma; comes up with a decorat-ing plan; makes a mood board for inspiration; compiles a shopping list; scours flea markets for furniture and accessories that fit the bill; restores, repurposes, and reinvents the pieces she finds, giving them new life; and brings all the elements together in the gorgeous, finished space. With illuminating before, during, and after photographs of her DIY projects and the room installations, Lara demystifies the decorating process and allows readers to envision endless possibilities for what they can do in their own homes."
"450","9780399166563","Women in Clothes","Sheila Heti, Heidi Julavits, Leanne Shapton","2014","0","Design","en","0.7","320","https://images.isbndb.com/covers/65/63/9780399166563.jpg","http://books.google.com.vn/books?id=O4_5oAEACAAJ&dq=isbn:9780399166563&hl=&cd=1&source=gbs_api","""An exploration of the questions we ask ourselves while getting dressed every day, and the answers from more than six hundred women""--From back cover."
"451","9781623152000","The Beauty Detox Diet","Rockridge Press","2013-07-01","152","Health & Fitness","en","1.9","912","https://images.isbndb.com/covers/20/00/9781623152000.jpg","http://books.google.com.vn/books?id=yrDXEAAAQBAJ&printsec=frontcover&dq=isbn:9781623152000&hl=&cd=1&source=gbs_api","Nearly every time you step outside, put something in your mouth, or apply something to your skin, you are exposing your body to toxins. And although the human body can usually eliminate most of these poisons, it can become overloaded, leading to fatigue, hormonal imbalances, weight gain, rashes, and serious diseases such as cancer. The Beauty Detox Diet provides you with the resources you need to kick the toxin habit once and for all, leaving you feeling and looking better than you have in ages. With the simple and effective cleansing techniques and recipes in this book, you will quickly feel the difference in your skin, hair, nails, and with every step you take, all while looking younger and healthier. With the The Beauty Detox Diet, you'll: Feed your body clean with 75 sumptuous, pure, and easy-to-make recipes. Find out if now's the time to cleanse by taking the Detox Quiz. Breathe, massage, and exercise your way to a toxin-free life. Learn about common toxins and foods that naturally detoxify your body versus those that poison you. Lose weight while feeling great. Whether you've tried cleansing before or you're attempting it for the first time, The Beauty Detox Diet has everything you need to get clean and feel right."
"452","9781439123683","Men Are Stupid . . . And They Like Big Boobs","Joan Rivers, Valerie Frankel","2008-12-30","430","Biography and Autobiography","en","4.5","788","https://images.isbndb.com/covers/36/83/9781439123683.jpg","http://books.google.com.vn/books?id=US850FZuSfUC&printsec=frontcover&dq=isbn:9781439123683&hl=&cd=1&source=gbs_api","Red carpet fashion laureate, comic icon, and outspoken superstar Joan Rivers gives her signature straight-talking advice to women on how to live better through looking better. Joan Rivers’s abiding life philosophy is simple: in the appearance focused society of the twenty-first century, beauty is key—especially where men are concerned. So, getting something lifted, tightened, adjusted, or removed is as fundamental as wearing makeup or using hair conditioner. Now, for any woman considering her options, Joan takes the mystery out of cosmetic surgery with a practical overview, aided and informed by the country's top plastic surgeons. She takes us step-by-step through these entire processes, from finding the right doctor to the bruising truth about recovery and the facts about cosmetic surgery’s very real risks. Of course, Joan also dishes about who’s had what done in Hollywood and her own witty insights about her life under the knife. Part hilarious bitch-fest and part hands-on advice, this is a bracingly funny, wildly frank, and genuinely passionate argument for a woman's right to do whatever it takes to be beautiful, to feel better about herself, and most of all to be happy."
"453","9781616892760","Worn Stories","Emily Spivack","2014-08-26","0","Design","en","0.4","820","https://images.isbndb.com/covers/27/60/9781616892760.jpg","http://books.google.com.vn/books?id=BZjWngEACAAJ&dq=isbn:9781616892760&hl=&cd=1&source=gbs_api","New York Times Bestseller! Everyone has a memoir in miniature in at least one piece of clothing. In Worn Stories, Emily Spivack has collected over sixty of these clothing-inspired narratives from cultural figures and talented storytellers. First-person accounts range from the everyday to the extraordinary, such as artist Marina Abramovic on the boots she wore to walk the Great Wall of China; musician Rosanne Cash on the purple shirt that belonged to her father; and fashion designer Cynthia Rowley on the Girl Scout sash that informed her business acumen. Other contributors include Greta Gerwig, Heidi Julavits, John Hodgman, Brandi Chastain, Marcus Samuelsson, Piper Kerman, Maira Kalman, Sasha Frere-Jones, Simon Doonan, Albert Maysles, Susan Orlean, Andy Spade, Paola Antonelli, David Carr, Andrew Kuo, and more. By turns funny, tragic, poignant, and celebratory, Worn Stories offers a revealing look at the clothes that protect us, serve as a uniform, assert our identity, or bring back the past—clothes that are encoded with the stories of our lives."
"454","9781419714245","Vogue and The Metropolitan Museum of Art Costume Institute","Hamish Bowles","2014-09-23","0","Design","en","2.1","368","https://images.isbndb.com/covers/42/45/9781419714245.jpg","http://books.google.com.vn/books?id=Z4SboAEACAAJ&dq=isbn:9781419714245&hl=&cd=1&source=gbs_api","The Metropolitan Museum of Art's annual Costume Institute exhibition is the most spectacular event of its kind. With subjects that both reflect the zeitgeist and contribute to its creation, each exhibi-tion--from 2005's Chanel, to 2011's Alexander McQueen: Savage Beauty and 2013's Punk--creates a provocative and engaging narrative attracting hundreds of thousands of visitors. The show's opening-night gala, produced in collaboration with Vogue magazine and attended by the likes of Beyonc , George Clooney, and Hillary Clinton, is regularly referred to as the Party of the Year. Covering the Costume Institute's history and highlighting exhibitions of the 21st century curated by Harold Koda and Andrew Bolton, this book offers insider access of the first order. Anchored by photo-graphs from the exhibitions themselves in tandem with the Vogue fashion shoots they inspired, it also includes images of exhibited objects and party photos from the galas. Drawn from the extensive Vogue archives, the featured stories showcase the photographs of icons such as Annie Leibovitz, Mario Testino, Steven Meisel, and Craig McDean; the vision of legendary Vogue editors like Grace Coddington and Tonne Goodman; and the knowledge and wit of writers such as Hamish Bowles and Jonathan Van Meter."
"455","9781451640533","Champagne Supernovas","Maureen Callahan","2014-09-02","288","Biography and Autobiography","en","4","364","https://images.isbndb.com/covers/05/33/9781451640533.jpg","http://books.google.com.vn/books?id=RwRcBAAAQBAJ&printsec=frontcover&dq=isbn:9781451640533&hl=&cd=1&source=gbs_api","Examines the 1990s fashion scene through the lives of Kate Moss, Marc Jacobs, and Alexander McQueen, three icons of design and fashion."
"456","9781623151454","Coconut Oil for Beginners - Your Coconut Oil Miracle Guide","Rockridge Press","2013","126","Health & Fitness","en","3.2","859","https://images.isbndb.com/covers/14/54/9781623151454.jpg","http://books.google.com.vn/books?id=PEL4nAEACAAJ&dq=isbn:9781623151454&hl=&cd=1&source=gbs_api","Your #1 guide to using coconut oil for better health, and glowing skin and hair! For centuries, cultures around the world have been aware of the nutritional and health benefits of coconut oil. Now, coconut oil is finally gaining widespread recognition for its proven ability to help with weight loss, improve hair and skin health, and provide a delicious alternative to bad saturated fats in the kitchen.COCONUT OIL FOR BEGINNERS is a comprehensive how-to guide on using coconut oil in every area of your life, from your beauty routine to your cooking.* Learn how to use coconut oil to boost immunity and fight the onset of diseases such as Alzheimer's and heart disease.* Cook dozens of delicious recipes that replace bad saturated fats with this flavorful, nutritious alternative.* Discover scientific research on the anti-aging and stress relief properties of coconut oil.* Create glowing, soft hair and skin with easy DIY beauty applications.* Use coconut oil to lose weight, increase your metabolism, and improve your thyroid function."
"457","9780425266199","Pretty Takes Practice","Charla Muller","2014-08-05","273","Biography and Autobiography","en","3.4","928","https://images.isbndb.com/covers/61/99/9780425266199.jpg","http://books.google.com.vn/books?id=klICDAAAQBAJ&dq=isbn:9780425266199&hl=&cd=1&source=gbs_api","Charla Muller’s first book, 365 Nights, was called “entertaining” (Albuquerque Journal), “surprising [and] remarkable” (The Independent [London]). It also launched her into the public eye—and brought her to a moment of painful realization . . . For an average working mom like Charla, going on a book tour was both intimidating and exciting. It also turned out to be horrifying: When she saw herself on a screen in glorious, unforgiving HD, it magnified all her flaws, prompted comments from unadoring fans, and forced her to reevluate her (lack of) exercise regimen. But Charla was jolted into action and used that cringe-inducing close-up as a wakeup call. After shedding a few tears over how she’d let herself go (and over the five-year-old discount sweater she wore on Oprah), she set out on a strange, hilarious, and poignant journey that tapped into and tested her values, her beliefs about beauty, her self-image, and, of course, her relationship with her mother. In this lively, funny, moving account, a Southern woman shares stories she swore she’d never tell—and ultimately offers some unexpected and universal insight about how pretty takes practice."
"458","9781452115351","Pantone on Fashion","Leatrice Eiseman, E. P. Cutler","2014-09-16","0","Art","en","1.1","722","https://images.isbndb.com/covers/53/51/9781452115351.jpg","http://books.google.com.vn/books?id=ctvOnQEACAAJ&dq=isbn:9781452115351&hl=&cd=1&source=gbs_api","Follow global color authority Pantone on this vivid journey through the rich history of color in fashion. Favorite hues and their appearances across the decades are profiled in informative text and copiously illustrated by runway photos and archival images. Track Bright Marigold from its heyday in the 1940s as Hermès' identifying hue to its showstopping appearance in Carolina Herrera's Spring/Summer 2013 collection, and trace Cyber Yellow from 1960s mod style to Anna Sui's 1990s punk-inspired looks. Complete with a survey of the industry-defining PANTONE Color of the Year, PANTONE on Fashion is the ultimate guide to the timeless shades the fashion world loves to love."
"459","9781455533770","The Art of Asking (Signed Edition)","Amanda Palmer","2014-11-11","0","Biography and Autobiography","en","4.7","334","https://images.isbndb.com/covers/37/70/9781455533770.jpg","http://books.google.com.vn/books?id=sLvRoQEACAAJ&dq=isbn:9781455533770&hl=&cd=1&source=gbs_api","FOREWORD BY BRENE BROWN and POSTSCRIPT FROM BRAIN PICKINGS CREATOR MARIA POPOVA Rock star, crowdfunding pioneer, and TED speaker Amanda Palmer knows all about asking. Performing as a living statue in a wedding dress, she wordlessly asked thousands of passersby for their dollars. When she became a singer, songwriter, and musician, she was not afraid to ask her audience to support her as she surfed the crowd (and slept on their couches while touring). And when she left her record label to strike out on her own, she asked her fans to support her in making an album, leading to the world's most successful music Kickstarter. Even while Amanda is both celebrated and attacked for her fearlessness in asking for help, she finds that there are important things she cannot ask for-as a musician, as a friend, and as a wife. She learns that she isn't alone in this, that so many people are afraid to ask for help, and it paralyzes their lives and relationships. In this groundbreaking book, she explores these barriers in her own life and in the lives of those around her, and discovers the emotional, philosophical, and practical aspects of THE ART OF ASKING. Part manifesto, part revelation, this is the story of an artist struggling with the new rules of exchange in the twenty-first century, both on and off the Internet. THE ART OF ASKING will inspire readers to rethink their own ideas about asking, giving, art, and love."
"460","9780847843084","Dior: The Legendary Images","Florence Müller","2014-06-03","153","Photography","en","4.5","988","https://images.isbndb.com/covers/30/84/9780847843084.jpg","http://books.google.com.vn/books?id=rwxwDwAAQBAJ&dq=isbn:9780847843084&hl=&cd=1&source=gbs_api","Reaching beyond the intimate setting of the fashion show, the photographer paints a portrait of haute couture that takes the couturier’s intention to enchant the public and elevates it to the level of the sublime. The great names in photography, the mythical photos that have constructed Dior’s image, and the emblematic subjects of the house’s iconography—whether they are dreams of a faraway place or captured in the vast open-sky “studios” of Paris or Versailles—are all evoked in this vast panorama that takes us through more than sixty years in the history of fashion photography. Published to accompany the Dior and Fashion Photography exhibition presented at the Musée Christian Dior in Granville, France, this lavish volume presents a wealth of gorgeous photographs that bring the character of the couturier’s dresses to life, with each photographer interpreting them in his or her unique style. Legendary contributors include Horst P. Horst, Richard Avedon, Irving Penn, Cecil Beaton, Norman Parkinson, Henry Clarke, William Klein, Helmut Newton, Guy Bourdin, Sarah Moon, Paolo Roversi, Nick Knight, Ines Van Lamsweerde and Vinoodh Matadin, Tim Walker, Willy Vanderperre, Patrick Demarchelier, and many more. Stunning, glamorous, and iconic, Dior and Fashion Photography exemplifies how the haute couture house transcended fashion to enter the realm of legend."
"462","9781607743941","Jerusalem","Yotam Ottolenghi, Sami Tamimi","2012-10-16","0","Cooking","en","1.7","392","https://images.isbndb.com/covers/39/41/9781607743941.jpg","http://books.google.com.vn/books?id=CFeQEAAAQBAJ&dq=isbn:9781607743941&hl=&cd=1&source=gbs_api","A collection of 120 recipes exploring the flavors of Jerusalem from the New York Times bestselling author of Plenty, one of the most lauded cookbooks of 2011. In Jerusalem, Yotam Ottolenghi and Sami Tamimi explore the vibrant cuisine of their home city—with its diverse Muslim, Jewish, and Christian communities. Both men were born in Jerusalem in the same year—Tamimi on the Arab east side and Ottolenghi in the Jewish west. This stunning cookbook offers 120 recipes from their unique cross-cultural perspective, from inventive vegetable dishes to sweet, rich desserts. With five bustling restaurants in London and two stellar cookbooks, Ottolenghi is one of the most respected chefs in the world; in Jerusalem, he and Tamimi have collaborated to produce their most personal cookbook yet."
"463","9781401324841","Choose More, Lose More","Chris Powell","2013-05-07","0","Health & Fitness","en","0.6","639","https://images.isbndb.com/covers/48/41/9781401324841.jpg","http://books.google.com.vn/books?id=Jsg0LgEACAAJ&dq=isbn:9781401324841&hl=&cd=1&source=gbs_api","Transform Your Body, Transform Your Life! Each season, millions of viewers tune in to see Chris Powell lead extraordinary transformations on ABC's breakout hit reality-transformation show, Extreme Weight Loss. Now, building on the basic weight-loss philosophy introduced in his bestselling book Choose to Lose, Chris has created a transformation plan anyone can follow--one that recognizes that no weight-loss journey is the same, and that more options mean longer-lasting results. At the center of Chris Powell's Choose More, Lose More for Life is Chris's carb-cycling plan, which kicks your metabolism into full gear by alternating between low- and high-carb days. Never carb-cycled before? No problem. Powell provides all the information you need to get started and see immediate results. Been carb-cycling but need to shake things up? This book provides four different cycles--Easy, Classic, Turbo, and Fit--to help you find a plan that fits you. Chris also understands that weight loss plateaus when we get bored. So in this book, he focuses on choices--including more than twenty new workouts called Nine-Minute Missions--that pack maximum results into minimal time. He also offers more delicious and easy recipes to keep you eating well, more tracking logs to keep you motivated, and more success stories to inspire you as you write your own--one that lasts for the rest of your life! ""If you want results--if you want to lose that weight and transform your life ̄you need to stop thinking about it and get going! You hold in your hand the map to an incredible path to success, and I'll be right beside you 100 percent, cheering you all the way to your finish line. You're choosing to make a healthy change, and I'm choosing you. It's going to be a wonderful journey for both of us!"" - Shape Your Body in Just Nine Minutes Each Day - Find a Carb Cycle That's Made for You - Build in Cheat Days to Enjoy Foods You Love - Eat Carbs to Lose Weight - Transform Your Body, One Success at a Time"
"468","9781936608751","Practical Paleo","Diane Sanfilippo","2012-08-07","0","Cooking","en","2.9","317","https://images.isbndb.com/covers/87/51/9781936608751.jpg","http://books.google.com.vn/books?id=7xmatgAACAAJ&dq=isbn:9781936608751&hl=&cd=1&source=gbs_api","Our great-grandmothers didn't need nutrition lessons—then again, they weren't forced to wade through aisle after aisle of packaged foods touting outlandish health claims and confusing marketing jargon. Over the last few decades, we've forgotten what ""real food"" is—and we're left desperately seeking foods that will truly nourish our bodies. We're disillusioned with the ""conventional wisdom"" for good reason—it's gotten us nowhere. Achieving optimal health without calorie-counting, diet foods, or feelings of deprivation has never been easier. Practical Paleo explains why avoiding both processed foods and foods marketed as ""healthy""—like grains, legumes, and pasteurized dairy—will improve how you look and feel and lead to lasting weight loss. Even better—you may reduce or completely eliminate symptoms associated with common health disorders! Practical Paleo is jam-packed with over 120 easy recipes, all with special notes about common food allergens including nightshades and FODMAPs. Meal plans are also included, and are designed specifically to support: immune health (autoimmune conditions) blood sugar regulation (diabetes 1 & 2, hypoglycemia) digestive health (leaky gut, IBS & IBD) multiple sclerosis, fibromyalgia, and chronic fatigue syndromethyroid health (hypo and hyper - Hashimotos, Graves) heart health (cholesterol & blood pressure) neurological health (Parkinson's & Alzheimer's) cancer recovery fat loss athletic performance a ""squeaky-clean"" Paleo approach Practical Paleo is the resource you'll reach for again and again, whether you're looking for information on healthy living, delicious recipes, or easy-to-understand answers to your questions about how a Paleo lifestyle can benefit you, your family, and your friends."
"469","9780316227940","Eating on the Wild Side","Jo Robinson","2013-06-04","0","Social Science","en","4.5","669","https://images.isbndb.com/covers/79/40/9780316227940.jpg","http://books.google.com.vn/books?id=0Uu0NAEACAAJ&dq=isbn:9780316227940&hl=&cd=1&source=gbs_api","Winner of the 2014 IACP Cookbook Award in the category of ""Food Matters."" The next stage in the food revolution--a radical way to select fruits and vegetables and reclaim the flavor and nutrients we've lost. Ever since farmers first planted seeds 10,000 years ago, humans have been destroying the nutritional value of their fruits and vegetables. Unwittingly, we've been selecting plants that are high in starch and sugar and low in vitamins, minerals, fiber, and antioxidants for more than 400 generations. EATING ON THE WILD SIDE reveals the solution--choosing modern varieties that approach the nutritional content of wild plants but that also please the modern palate. Jo Robinson explains that many of these newly identified varieties can be found in supermarkets and farmer's market, and introduces simple, scientifically proven methods of preparation that enhance their flavor and nutrition. Based on years of scientific research and filled with food history and practical advice, EATING ON THE WILD SIDE will forever change the way we think about food."
